source1_entity_id,missed_target_id,reason,country_mismatch,beyond_rank_cut,postings_budget_dropped
S1-470632572,S3-79851615,beyond_rank_cut,False,True,False
S1-802457951,S2-665422297,no_shared_term,False,False,False
S1-802457951,S3-171498855,no_shared_term,False,False,False
S1-841761049,S3-415659527,beyond_rank_cut,False,True,False
S1-628338821,S2-440993041,no_shared_term,False,False,False
S1-508112313,S3-575221776,beyond_rank_cut,False,True,False
S1-849189389,S2-127215953,no_shared_term,False,False,False
S1-849189389,S3-869337497,no_shared_term,False,False,False
S1-350434021,S3-377113165,beyond_rank_cut,False,True,False
S1-496390867,S2-333042153,no_shared_term,False,False,False
S1-563360734,S2-380859977,beyond_rank_cut,False,True,False
S1-520536284,S2-994991009,beyond_rank_cut,False,True,False
S1-945342514,S2-22753496,beyond_rank_cut,False,True,False
S1-702193588,S2-556677139,beyond_rank_cut,False,True,False
S1-93434225,S2-627026388,beyond_rank_cut,False,True,False
S1-904767477,S2-481852054,beyond_rank_cut,False,True,False
S1-904767477,S2-999362346,beyond_rank_cut,False,True,False
S1-613659910,S3-600494680,beyond_rank_cut,False,True,False
S1-937220287,S3-2906162,no_shared_term,False,False,False
S1-937220287,S3-78213800,no_shared_term,False,False,False
S1-997689682,S2-328909851,beyond_rank_cut,False,True,False
S1-456682162,S2-262980567,no_shared_term,False,False,False
S1-936154457,S2-733492696,beyond_rank_cut,False,True,False
S1-269726165,S3-795611561,beyond_rank_cut,False,True,False
S1-308059004,S2-974697582,no_shared_term,False,False,False
S1-923980516,S2-156898727,no_shared_term,False,False,False
S1-701844896,S2-990112325,no_shared_term,False,False,False
S1-701844896,S3-381228361,beyond_rank_cut,False,True,False
S1-701844896,S3-566408834,beyond_rank_cut,False,True,False
S1-52920539,S3-535871457,beyond_rank_cut,False,True,False
S1-683059004,S3-616791439,beyond_rank_cut,False,True,False
S1-190363403,S3-336726074,beyond_rank_cut,False,True,False
S1-328059225,S3-336205049,no_shared_term,False,False,False
S1-372444962,S3-423020292,beyond_rank_cut,False,True,False
S1-496557978,S3-771284880,beyond_rank_cut,False,True,False
S1-86909806,S3-292258549,no_shared_term,False,False,False
S1-86909806,S3-502813629,beyond_rank_cut,False,True,False
S1-259886048,S2-918963727,no_shared_term,False,False,False
S1-259886048,S3-372387747,beyond_rank_cut,False,True,False
S1-156647363,S2-99354547,beyond_rank_cut,False,True,False
S1-765847783,S3-5269440,beyond_rank_cut,False,True,False
S1-340405123,S3-913611304,beyond_rank_cut,False,True,False
S1-763757953,S3-730732171,beyond_rank_cut,False,True,False
S1-695615467,S2-400839981,beyond_rank_cut,False,True,False
S1-695615467,S3-483158045,beyond_rank_cut,False,True,False
S1-747792433,S3-82664081,beyond_rank_cut,False,True,False
S1-583330147,S3-255854201,beyond_rank_cut,False,True,False
S1-158871572,S3-613177031,beyond_rank_cut,False,True,False
S1-683946842,S3-149722231,beyond_rank_cut,False,True,False
S1-555183950,S2-671078392,beyond_rank_cut,False,True,False
S1-956709534,S2-343367845,beyond_rank_cut,False,True,False
S1-731183191,S3-490421638,no_shared_term,False,False,False
S1-791729584,S2-781307799,beyond_rank_cut,False,True,False
S1-420929624,S2-407080500,no_shared_term,False,False,False
S1-420929624,S3-326695315,beyond_rank_cut,False,True,False
S1-764027079,S3-494551851,beyond_rank_cut,False,True,False
S1-704037654,S2-875950740,no_shared_term,False,False,False
S1-722422126,S3-377810167,beyond_rank_cut,False,True,False
S1-530815138,S2-12532994,no_shared_term,False,False,False
S1-960545720,S3-89321816,beyond_rank_cut,False,True,False
S1-811454466,S3-974282080,beyond_rank_cut,False,True,False
S1-786351395,S3-765011759,no_shared_term,False,False,False
S1-197255463,S3-331576889,no_shared_term,False,False,False
S1-582276527,S2-437500854,beyond_rank_cut,False,True,False
S1-773739221,S3-321707362,beyond_rank_cut,False,True,False
S1-551150632,S2-980209198,beyond_rank_cut,False,True,False
S1-491536988,S2-360646638,beyond_rank_cut,False,True,False
S1-273037282,S2-229740059,no_shared_term,False,False,False
S1-348561986,S2-135454918,beyond_rank_cut,False,True,False
S1-701546890,S3-444392137,beyond_rank_cut,False,True,False
S1-23137201,S3-900101269,beyond_rank_cut,False,True,False
S1-108932313,S3-582338031,beyond_rank_cut,False,True,False
S1-108932313,S3-664380888,beyond_rank_cut,False,True,False
S1-327147462,S2-583606560,beyond_rank_cut,False,True,False
S1-99236142,S3-127541040,no_shared_term,False,False,False
S1-495387143,S2-77837207,beyond_rank_cut,False,True,False
S1-495387143,S3-693768896,beyond_rank_cut,False,True,False
S1-655413294,S2-406576174,beyond_rank_cut,False,True,False
S1-101378639,S2-899807872,beyond_rank_cut,False,True,False
S1-101378639,S3-468499915,beyond_rank_cut,False,True,False
S1-822864821,S3-693914192,beyond_rank_cut,False,True,False
S1-654295499,S3-506406971,beyond_rank_cut,False,True,False
S1-463954635,S2-242789777,no_shared_term,False,False,False
S1-610560270,S2-346867297,beyond_rank_cut,False,True,False
S1-62390409,S2-11457974,beyond_rank_cut,False,True,False
S1-495159574,S3-908078413,no_shared_term,False,False,False
S1-286916997,S2-690217408,beyond_rank_cut,False,True,False
S1-286916997,S2-75027575,beyond_rank_cut,False,True,False
S1-434164197,S3-920760106,beyond_rank_cut,False,True,False
S1-943505262,S3-624531470,beyond_rank_cut,False,True,False
S1-943505262,S3-951923023,beyond_rank_cut,False,True,False
S1-773411718,S2-167572455,beyond_rank_cut,False,True,False
S1-773411718,S3-633892135,beyond_rank_cut,False,True,False
S1-664804554,S3-720530724,no_shared_term,False,False,False
S1-649948486,S3-911437586,beyond_rank_cut,False,True,False
S1-648222570,S3-990890550,no_shared_term,False,False,False
S1-879529769,S3-14753031,beyond_rank_cut,False,True,False
S1-562466267,S2-659459509,beyond_rank_cut,False,True,False
S1-562466267,S3-577142546,beyond_rank_cut,False,True,False
S1-145038432,S3-474325397,no_shared_term,False,False,False
S1-149057718,S3-506746415,beyond_rank_cut,False,True,False
S1-650826066,S2-178627555,no_shared_term,False,False,False
S1-519761686,S2-940058838,beyond_rank_cut,False,True,False
S1-861407857,S2-914426314,no_shared_term,False,False,False
S1-861407857,S3-896369226,no_shared_term,False,False,False
S1-861407857,S3-955095872,beyond_rank_cut,False,True,False
S1-991863949,S2-72451609,no_shared_term,False,False,False
S1-321908031,S2-908968817,beyond_rank_cut,False,True,False
S1-820470043,S2-684922574,no_shared_term,False,False,False
S1-820470043,S3-705099188,no_shared_term,False,False,False
S1-979626932,S2-417778713,beyond_rank_cut,False,True,False
S1-648695822,S3-228906591,no_shared_term,False,False,False
S1-692673517,S3-307518750,no_shared_term,False,False,False
S1-736485502,S2-146154051,no_shared_term,False,False,False
S1-736485502,S2-280376461,no_shared_term,False,False,False
S1-736485502,S3-247850988,no_shared_term,False,False,False
S1-177764089,S2-508231891,no_shared_term,False,False,False
S1-878303018,S3-342073441,beyond_rank_cut,False,True,False
S1-389627419,S2-915882011,beyond_rank_cut,False,True,False
S1-788578720,S3-408355730,beyond_rank_cut,False,True,False
S1-629929492,S3-8036360,beyond_rank_cut,False,True,False
S1-93968887,S3-480765867,beyond_rank_cut,False,True,False
S1-370547376,S2-327064960,beyond_rank_cut,False,True,False
S1-133108037,S2-396342916,no_shared_term,False,False,False
S1-133108037,S3-73936705,beyond_rank_cut,False,True,False
S1-169349325,S3-350109995,beyond_rank_cut,False,True,False
S1-290003272,S3-928199888,no_shared_term,False,False,False
S1-827680887,S2-240834132,no_shared_term,False,False,False
S1-94966378,S2-243562900,beyond_rank_cut,False,True,False
S1-94966378,S2-550740121,beyond_rank_cut,False,True,False
S1-435080637,S3-377900669,beyond_rank_cut,False,True,False
S1-512800966,S3-977627268,beyond_rank_cut,False,True,False
S1-536591549,S2-455485439,beyond_rank_cut,False,True,False
S1-468623189,S3-280256604,no_shared_term,False,False,False
S1-564685398,S2-68398475,no_shared_term,False,False,False
S1-564685398,S2-983837825,no_shared_term,False,False,False
S1-467712030,S3-984983803,beyond_rank_cut,False,True,False
S1-915176761,S2-699974153,no_shared_term,False,False,False
S1-963146446,S3-234354978,beyond_rank_cut,False,True,False
S1-982513698,S3-28361754,no_shared_term,False,False,False
S1-542345482,S3-898197316,beyond_rank_cut,False,True,False
S1-914687472,S3-72752679,beyond_rank_cut,False,True,False
S1-532477006,S3-592142656,beyond_rank_cut,False,True,False
S1-58401495,S3-110220258,no_shared_term,False,False,False
S1-53724804,S3-198484116,no_shared_term,False,False,False
S1-651908742,S3-233993929,no_shared_term,False,False,False
S1-620148583,S3-172832417,no_shared_term,False,False,False
S1-620148583,S3-256018703,beyond_rank_cut,False,True,False
S1-789366790,S2-261369146,beyond_rank_cut,False,True,False
S1-789366790,S3-371308416,beyond_rank_cut,False,True,False
S1-789366790,S3-819844089,beyond_rank_cut,False,True,False
S1-484824291,S2-528407209,beyond_rank_cut,False,True,False
S1-58019225,S2-552361635,no_shared_term,False,False,False
S1-58019225,S2-63550129,no_shared_term,False,False,False
S1-58019225,S2-748905724,no_shared_term,False,False,False
S1-937590689,S3-77183052,beyond_rank_cut,False,True,False
S1-842424314,S3-799954032,no_shared_term,False,False,False
S1-213200989,S3-346838279,no_shared_term,False,False,False
S1-188471490,S2-218230586,beyond_rank_cut,False,True,False
S1-205432256,S3-139336736,beyond_rank_cut,False,True,False
S1-313051928,S3-19827018,beyond_rank_cut,False,True,False
S1-913827690,S3-145374442,beyond_rank_cut,False,True,False
S1-962691738,S3-860669871,beyond_rank_cut,False,True,False
S1-879736465,S2-548696540,beyond_rank_cut,False,True,False
S1-85340517,S2-932876003,beyond_rank_cut,False,True,False
S1-623674322,S2-640647024,beyond_rank_cut,False,True,False
S1-623674322,S2-857466922,beyond_rank_cut,False,True,False
S1-623674322,S3-37598435,beyond_rank_cut,False,True,False
S1-623674322,S3-928204624,beyond_rank_cut,False,True,False
S1-166252427,S3-464079943,beyond_rank_cut,False,True,False
S1-700790968,S3-474618421,beyond_rank_cut,False,True,False
S1-375273376,S3-526731244,beyond_rank_cut,False,True,False
S1-209412022,S3-880214943,no_shared_term,False,False,False
S1-598000307,S3-458934571,no_shared_term,False,False,False
S1-71357480,S3-269576567,beyond_rank_cut,False,True,False
S1-446831492,S3-732189468,beyond_rank_cut,False,True,False
S1-478352162,S2-303968426,beyond_rank_cut,False,True,False
S1-658349092,S3-379811048,no_shared_term,False,False,False
S1-706106787,S3-917920671,beyond_rank_cut,False,True,False
S1-544324423,S2-637743840,beyond_rank_cut,False,True,False
S1-977009013,S2-658838545,no_shared_term,False,False,False
S1-977009013,S3-983210193,beyond_rank_cut,False,True,False
S1-471853980,S2-86802425,no_shared_term,False,False,False
S1-302280180,S2-77147043,beyond_rank_cut,False,True,False
S1-709851549,S2-195229467,beyond_rank_cut,False,True,False
S1-436207841,S2-161072842,no_shared_term,False,False,False
S1-848548388,S2-823597236,beyond_rank_cut,False,True,False
S1-848548388,S3-879639149,beyond_rank_cut,False,True,False
S1-278390225,S2-161878210,no_shared_term,False,False,False
S1-278390225,S2-343180478,no_shared_term,False,False,False
S1-278390225,S3-497489055,no_shared_term,False,False,False
S1-278390225,S3-607485312,beyond_rank_cut,False,True,False
S1-208540946,S2-681596349,no_shared_term,False,False,False
S1-383106062,S2-715001824,no_shared_term,False,False,False
S1-217812821,S2-183974849,beyond_rank_cut,False,True,False
S1-110340182,S2-198219965,beyond_rank_cut,False,True,False
S1-747306496,S2-676588747,no_shared_term,False,False,False
S1-7373293,S3-420866327,beyond_rank_cut,False,True,False
S1-201215233,S3-579702427,no_shared_term,False,False,False
S1-201215233,S3-773283414,beyond_rank_cut,False,True,False
S1-201215233,S3-914543121,beyond_rank_cut,False,True,False
S1-4639540,S2-257499808,beyond_rank_cut,False,True,False
S1-4639540,S2-365910514,beyond_rank_cut,False,True,False
S1-13621334,S3-55779970,beyond_rank_cut,False,True,False
S1-13621334,S3-634824317,beyond_rank_cut,False,True,False
S1-693814960,S2-128740040,no_shared_term,False,False,False
S1-693814960,S3-771422329,beyond_rank_cut,False,True,False
S1-639266805,S2-258673899,beyond_rank_cut,False,True,False
S1-639266805,S2-67271458,no_shared_term,False,False,False
S1-639266805,S3-594082657,beyond_rank_cut,False,True,False
S1-676866029,S3-326989400,beyond_rank_cut,False,True,False
S1-701469819,S3-725045204,beyond_rank_cut,False,True,False
S1-594639641,S3-819535248,beyond_rank_cut,False,True,False
S1-673356401,S2-687353720,beyond_rank_cut,False,True,False
S1-665690017,S2-373572479,beyond_rank_cut,False,True,False
S1-637533534,S2-348777350,no_shared_term,False,False,False
S1-96161370,S3-291899722,no_shared_term,False,False,False
S1-153391671,S3-518414196,beyond_rank_cut,False,True,False
S1-520141020,S3-487223672,beyond_rank_cut,False,True,False
S1-533354040,S3-986281288,no_shared_term,False,False,False
S1-503256331,S2-559133300,no_shared_term,False,False,False
S1-202274288,S2-13594691,no_shared_term,False,False,False
S1-278549421,S2-835895935,no_shared_term,False,False,False
S1-278549421,S3-21461950,beyond_rank_cut,False,True,False
S1-278549421,S3-666110895,beyond_rank_cut,False,True,False
S1-278549421,S3-94042601,beyond_rank_cut,False,True,False
S1-824721790,S2-625279255,beyond_rank_cut,False,True,False
S1-981410388,S3-808932378,beyond_rank_cut,False,True,False
S1-491528552,S2-568259209,beyond_rank_cut,False,True,False
S1-491528552,S2-678388657,beyond_rank_cut,False,True,False
S1-491528552,S2-980164442,beyond_rank_cut,False,True,False
S1-491528552,S3-592637518,beyond_rank_cut,False,True,False
S1-491528552,S3-626574234,beyond_rank_cut,False,True,False
S1-626642579,S3-378607632,no_shared_term,False,False,False
S1-932200596,S2-802169078,beyond_rank_cut,False,True,False
S1-932200596,S3-231632351,beyond_rank_cut,False,True,False
S1-473471372,S2-233090542,beyond_rank_cut,False,True,False
S1-185718702,S2-970147467,no_shared_term,False,False,False
S1-836470362,S2-645695078,beyond_rank_cut,False,True,False
S1-474370556,S2-961655709,no_shared_term,False,False,False
S1-927051252,S3-904853639,beyond_rank_cut,False,True,False
S1-535800990,S3-768106068,beyond_rank_cut,False,True,False
S1-469566453,S3-377546927,beyond_rank_cut,False,True,False
S1-740234437,S2-9842978,beyond_rank_cut,False,True,False
S1-751935181,S3-901247427,no_shared_term,False,False,False
S1-104821828,S2-447277910,no_shared_term,False,False,False
S1-104821828,S3-211724195,beyond_rank_cut,False,True,False
S1-104821828,S3-458991052,beyond_rank_cut,False,True,False
S1-104821828,S3-621548690,no_shared_term,False,False,False
S1-306111685,S2-221050654,beyond_rank_cut,False,True,False
S1-414888747,S3-960087213,beyond_rank_cut,False,True,False
S1-271073986,S2-29599299,beyond_rank_cut,False,True,False
S1-271073986,S2-782656033,beyond_rank_cut,False,True,False
S1-271073986,S3-751076979,beyond_rank_cut,False,True,False
S1-479007478,S2-222868060,beyond_rank_cut,False,True,False
S1-139904789,S3-791443069,beyond_rank_cut,False,True,False
S1-456398699,S3-267108937,beyond_rank_cut,False,True,False
S1-244747477,S2-405432473,no_shared_term,False,False,False
S1-244747477,S3-394101296,beyond_rank_cut,False,True,False
S1-785892252,S3-519722000,no_shared_term,False,False,False
S1-792105146,S3-554147600,beyond_rank_cut,False,True,False
S1-89585546,S3-149977138,no_shared_term,False,False,False
S1-466598443,S2-616051831,beyond_rank_cut,False,True,False
S1-382268482,S2-916899259,beyond_rank_cut,False,True,False
S1-382268482,S3-184707332,beyond_rank_cut,False,True,False
S1-146356467,S2-702508758,beyond_rank_cut,False,True,False
S1-38110034,S2-280473105,no_shared_term,False,False,False
S1-918618490,S3-915134283,no_shared_term,False,False,False
S1-264145345,S3-36306276,no_shared_term,False,False,False
S1-544732401,S2-675518691,no_shared_term,False,False,False
S1-103566173,S2-300659003,no_shared_term,False,False,False
