source1_entity_id,true_match_count,candidate_count,hits,missed_target_ids
S1-884272414,3,300,3,
S1-906011331,4,217,4,
S1-535702146,5,300,4,S3-867394188
S1-291055517,5,227,5,
S1-276741097,3,300,3,
S1-858401979,3,300,2,S2-15097264
S1-416236790,1,300,1,
S1-962773696,4,300,4,
S1-790373995,2,300,2,
S1-220459362,2,300,2,
S1-985095051,3,300,3,
S1-108053098,2,300,2,
S1-493504615,4,300,4,
S1-54607914,4,99,3,S3-677262685
S1-887107575,4,300,4,
S1-907786590,3,300,3,
S1-977472512,8,300,8,
S1-254923843,1,300,1,
S1-939475396,4,300,4,
S1-540571970,3,300,3,
S1-771499506,5,300,5,
S1-7477670,6,300,6,
S1-849670442,5,300,5,
S1-332817648,1,300,1,
S1-604396250,4,300,4,
S1-823007194,3,300,3,
S1-791086487,5,300,5,
S1-482120948,3,300,3,
S1-410751520,4,300,4,
S1-997343724,6,300,5,S3-102577296
S1-970627463,2,300,2,
S1-634045895,6,300,6,
S1-401907735,7,300,7,
S1-950310078,2,156,2,
S1-806690422,3,300,2,S3-59872393
S1-423903332,5,300,5,
S1-668915960,5,300,5,
S1-762711062,7,300,7,
S1-906113167,3,300,3,
S1-966463732,4,300,4,
S1-613859663,2,300,2,
S1-633298033,3,300,3,
S1-684605846,6,300,6,
S1-205770911,5,287,5,
S1-955812006,2,300,2,
S1-355380787,2,300,2,
S1-62129765,3,300,3,
S1-125627390,3,300,3,
S1-549195408,8,300,8,
S1-863948320,0,300,0,
S1-871430287,4,300,4,
S1-120371874,2,300,2,
S1-465210735,3,300,3,
S1-812238076,4,300,4,
S1-769931061,4,300,4,
S1-833242400,7,300,7,
S1-631550421,2,300,2,
S1-890689625,2,300,2,
S1-238788490,5,300,5,
S1-794100379,6,300,5,S3-55689012
S1-665240184,3,300,3,
S1-450287163,3,300,3,
S1-952404887,3,300,3,
S1-457115040,3,300,3,
S1-11711199,2,300,2,
S1-98889174,2,300,2,
S1-807851287,4,276,4,
S1-965551933,3,300,3,
S1-242933355,3,300,3,
S1-112581231,3,300,3,
S1-112854360,9,300,9,
S1-495113223,4,300,4,
S1-340833157,3,300,3,
S1-248861120,2,300,2,
S1-568763092,4,300,4,
S1-424550124,4,300,4,
S1-916979923,4,300,4,
S1-449044654,2,300,2,
S1-858598731,3,300,3,
S1-106964336,2,300,2,
S1-853164448,5,300,5,
S1-39250708,6,300,6,
S1-980133590,5,300,5,
S1-460021121,2,300,2,
S1-809518059,1,300,1,
S1-878622109,6,300,6,
S1-410401575,4,300,4,
S1-292901543,0,300,0,
S1-384920221,4,300,4,
S1-17362703,3,300,3,
S1-553703311,4,285,4,
S1-295172858,3,300,3,
S1-929683063,6,300,5,S2-109087902
S1-219181418,3,142,3,
S1-785404823,4,300,4,
S1-505069012,5,300,5,
S1-803503187,0,300,0,
S1-519977819,3,300,3,
S1-296983753,3,300,3,
S1-429012957,2,300,2,
S1-922794343,5,300,5,
S1-184179654,3,300,3,
S1-735613919,0,300,0,
S1-68582851,5,300,5,
S1-763710789,2,300,2,
S1-14677230,4,300,4,
S1-115182018,1,300,1,
S1-913909265,5,300,5,
S1-724836592,7,300,6,S3-797214681
S1-393086223,4,300,4,
S1-190296012,1,300,1,
S1-547867115,2,300,2,
S1-210127655,1,300,1,
S1-537152845,2,300,2,
S1-596616270,3,300,3,
S1-812499357,2,300,2,
S1-872485154,3,300,3,
S1-116800272,4,300,4,
S1-84974860,4,300,2,"S3-139543129,S3-430667809"
S1-910339077,4,300,4,
S1-229553686,4,300,4,
S1-739756783,2,300,2,
S1-224651304,2,300,2,
S1-719823773,2,300,2,
S1-21569811,5,300,5,
S1-214844149,2,300,2,
S1-361150400,0,300,0,
S1-112080169,0,300,0,
S1-867035926,4,300,4,
S1-2967658,6,300,6,
S1-253066221,3,300,3,
S1-47228127,4,300,4,
S1-591587719,1,300,0,S2-248061040
S1-876434626,7,300,7,
S1-177090266,3,300,3,
S1-589784238,3,300,3,
S1-458779646,0,300,0,
S1-332736009,2,300,2,
S1-249253139,3,300,3,
S1-622717128,0,243,0,
S1-647043935,0,300,0,
S1-787323476,3,300,3,
S1-781534175,6,300,6,
S1-449605205,1,300,1,
S1-71093761,5,300,5,
S1-88970436,5,191,4,S3-7892095
S1-708540332,0,300,0,
S1-243633368,5,300,5,
S1-426415961,3,300,3,
S1-772158726,4,300,4,
S1-318191481,3,300,3,
S1-180842583,3,300,3,
S1-676559020,4,300,4,
S1-968752354,3,300,3,
S1-191749155,2,300,2,
S1-661722201,4,300,4,
S1-732101152,2,220,2,
S1-329855722,3,300,3,
S1-845279643,4,300,4,
S1-74884920,2,300,2,
S1-608991144,1,300,1,
S1-261768660,4,300,4,
S1-289473499,1,300,1,
S1-124647178,8,300,7,S2-355365891
S1-676389237,4,300,4,
S1-353289265,4,300,4,
S1-79661390,2,300,2,
S1-982117840,3,300,3,
S1-356046843,1,300,1,
S1-716756904,0,300,0,
S1-274340748,5,300,5,
S1-234813440,4,300,4,
S1-883050466,5,300,5,
S1-588233535,4,300,4,
S1-811827127,4,300,4,
S1-711516485,3,300,3,
S1-876785032,3,55,3,
S1-981044191,2,300,2,
S1-908374017,1,300,1,
S1-396927151,2,300,2,
S1-729725481,3,300,3,
S1-230796686,2,300,2,
S1-595199733,8,300,8,
S1-409667340,3,300,3,
S1-819168732,6,300,6,
S1-494359990,3,300,3,
S1-808154242,4,300,4,
S1-843012414,2,300,2,
S1-674655209,5,300,5,
S1-615548242,4,300,4,
S1-171276944,3,300,3,
S1-197080597,4,300,4,
S1-292885609,0,300,0,
S1-40024913,2,173,2,
S1-83545526,3,300,3,
S1-512944855,6,300,6,
S1-722009615,4,300,3,S3-638044359
S1-568767749,2,300,2,
S1-276651213,2,300,2,
S1-602492086,5,300,5,
S1-736372110,3,300,3,
S1-785199802,1,300,1,
S1-248527773,4,300,4,
S1-663880055,6,300,5,S3-787040781
S1-625896543,5,300,5,
S1-543209715,4,113,4,
S1-119054609,4,300,4,
S1-901903182,2,300,2,
S1-689754887,4,300,4,
S1-830825079,4,300,4,
S1-440105441,8,300,8,
S1-869536513,2,300,2,
S1-522853246,4,300,4,
S1-640801579,4,25,4,
S1-94301798,4,300,4,
S1-715233578,5,300,5,
S1-28655265,3,300,3,
S1-985816868,3,300,3,
S1-852086623,2,300,2,
S1-281268487,2,300,2,
S1-514195591,0,237,0,
S1-525024180,5,300,5,
S1-412024822,0,300,0,
S1-437151596,7,300,7,
S1-744179006,2,300,2,
S1-912586497,5,300,5,
S1-987583664,0,300,0,
S1-503029215,5,300,5,
S1-622802949,3,300,3,
S1-181166405,4,300,4,
S1-31497323,4,300,4,
S1-797551317,1,226,1,
S1-964846818,2,300,2,
S1-523974786,2,300,2,
S1-688257519,7,300,6,S2-715587435
S1-371054224,3,300,3,
S1-579651840,2,300,2,
S1-692322775,4,300,4,
S1-394736224,2,300,2,
S1-145211374,2,90,2,
S1-741052907,4,300,4,
S1-470430142,3,300,3,
S1-333691571,4,300,4,
S1-276904317,6,300,6,
S1-509465010,4,300,4,
S1-110450244,1,107,1,
S1-461288117,5,300,5,
S1-454707474,0,300,0,
S1-566564456,6,300,6,
S1-750893376,2,300,2,
S1-741534899,0,300,0,
S1-288038236,3,300,3,
S1-210805594,3,300,3,
S1-205004665,5,300,5,
S1-885640537,3,300,3,
S1-283689888,4,300,4,
S1-853878138,4,300,3,S3-927227316
S1-249443918,3,163,3,
S1-430346716,0,300,0,
S1-191103757,5,300,5,
S1-42486386,2,300,2,
S1-127692041,6,300,6,
S1-217712606,5,300,5,
S1-333893935,3,300,3,
S1-406289425,6,300,5,S2-947056467
S1-407465668,2,300,2,
S1-844162423,4,300,4,
S1-192925718,4,300,4,
S1-606674575,4,300,4,
S1-900991347,5,300,5,
S1-131065572,4,300,4,
S1-360806132,2,300,2,
S1-500577260,2,300,2,
S1-125738295,5,300,5,
S1-451853714,5,300,5,
S1-454999517,3,264,3,
S1-111881730,3,300,3,
S1-483724765,3,300,3,
S1-203597934,4,300,4,
S1-188561062,5,300,5,
S1-534302088,3,300,3,
S1-853050504,7,300,7,
S1-86353688,2,53,2,
S1-636212279,3,300,3,
S1-61882655,0,300,0,
S1-609619610,2,300,2,
S1-377022173,3,300,3,
S1-617840930,3,300,3,
S1-866399329,2,300,2,
S1-463876800,5,300,5,
S1-70275567,3,300,3,
S1-627150987,1,300,1,
S1-554452771,2,300,2,
S1-540856902,3,300,3,
S1-85336866,2,300,2,
S1-871061162,4,300,4,
S1-421733143,3,112,3,
S1-698373236,2,300,2,
S1-763938807,1,300,1,
S1-799378916,7,300,7,
S1-252975474,5,300,5,
S1-172431257,5,300,5,
S1-246550752,3,300,3,
S1-781687521,2,300,2,
S1-850897617,2,300,2,
S1-381621357,2,300,2,
S1-702724995,2,300,2,
S1-170249029,4,300,4,
S1-644817939,3,300,3,
S1-261723628,3,300,3,
S1-914166621,3,300,3,
S1-63484911,3,300,3,
S1-291530647,7,300,7,
S1-488305698,4,300,4,
S1-839708499,4,300,4,
S1-220060061,4,300,4,
S1-266813321,4,237,4,
S1-861080601,3,300,3,
S1-947208876,4,300,4,
S1-299767536,5,300,5,
S1-397935605,4,300,4,
S1-273619997,3,300,3,
S1-21543522,3,300,3,
S1-990503534,5,300,5,
S1-198144001,4,300,4,
S1-59712143,5,300,5,
S1-323113244,5,300,5,
S1-209420654,2,300,2,
S1-771003092,6,300,6,
S1-29057746,3,300,3,
S1-530901436,5,300,5,
S1-54183394,4,300,4,
S1-285660266,1,300,1,
S1-107900739,2,300,2,
S1-604985963,2,300,2,
S1-133826173,4,300,4,
S1-781088810,5,300,5,
S1-231692076,3,300,3,
S1-311182462,4,300,4,
S1-550178781,5,300,5,
S1-600184842,3,300,3,
S1-356912816,5,300,5,
S1-459733956,3,300,3,
S1-971469494,5,300,5,
S1-383826363,5,300,5,
S1-955525016,5,300,5,
S1-51152740,0,300,0,
S1-537457245,8,300,8,
S1-153893049,5,300,5,
S1-473097634,2,300,2,
S1-76224721,3,300,3,
S1-282461368,5,300,5,
S1-26536082,4,300,4,
S1-999128880,6,111,6,
S1-814851547,0,300,0,
S1-951832703,4,300,4,
S1-601708192,4,300,4,
S1-298288106,4,300,4,
S1-386042199,2,300,1,S2-52546058
S1-622708288,3,300,3,
S1-66888772,3,300,3,
S1-764141409,0,300,0,
S1-986792493,4,300,4,
S1-213256914,3,300,1,"S2-81759682,S3-750034736"
S1-952425830,2,300,2,
S1-344889386,4,300,4,
S1-21677671,3,300,3,
S1-42238447,3,300,3,
S1-38277579,5,300,5,
S1-574452428,3,300,3,
S1-431750782,2,300,2,
S1-244955186,6,300,6,
S1-913508024,6,300,6,
S1-894856762,4,300,4,
S1-73598499,2,300,2,
S1-553504781,2,300,2,
S1-505306007,5,300,5,
S1-995612686,3,300,3,
S1-410899152,2,300,2,
S1-304280649,6,300,6,
S1-820663782,4,300,4,
S1-255346840,2,300,2,
S1-228493259,7,300,7,
S1-214338946,4,300,3,S3-62886652
S1-159122344,6,300,6,
S1-608184758,4,300,4,
S1-773597327,4,300,4,
S1-104382935,5,300,5,
S1-280579389,3,300,3,
S1-536734006,0,300,0,
S1-210582387,4,300,4,
S1-225744374,4,300,4,
S1-604422741,6,300,6,
S1-319936511,3,300,2,S3-399845031
S1-288718275,7,300,7,
S1-148112097,4,300,4,
S1-629655866,2,300,2,
S1-555346649,4,300,4,
S1-402092110,3,300,3,
S1-60671501,0,300,0,
S1-609818903,2,300,2,
S1-254161684,2,300,2,
S1-632262717,3,300,3,
S1-812283578,5,300,5,
S1-91092079,6,300,6,
S1-319269334,2,300,2,
S1-574638241,2,300,2,
S1-215998447,1,300,1,
S1-216752120,3,174,3,
S1-912746846,5,300,5,
S1-634281220,3,300,3,
S1-485238853,3,300,2,S2-69112656
S1-424102503,2,300,2,
S1-857969343,7,300,7,
S1-606389856,1,277,1,
S1-844459687,5,300,5,
S1-861928655,2,300,2,
S1-290362906,1,300,1,
S1-694984135,0,300,0,
S1-811012423,3,300,3,
S1-237866905,2,300,2,
S1-484604545,5,300,5,
S1-255506942,3,300,3,
S1-848053713,8,300,8,
S1-16962547,5,300,5,
S1-856218932,3,300,3,
S1-620205950,4,300,4,
S1-497568024,5,300,5,
S1-250133447,1,300,1,
S1-994004221,3,300,3,
S1-859426840,4,300,4,
S1-270449321,3,300,3,
S1-578423287,0,217,0,
S1-624377526,1,300,1,
S1-187048123,1,300,1,
S1-806870222,3,300,3,
S1-201936044,3,300,3,
S1-559787643,5,300,5,
S1-624853788,5,300,5,
S1-308898577,8,300,8,
S1-58031257,4,297,4,
S1-333122923,3,300,3,
S1-156801075,5,300,4,S3-842746320
S1-514186560,3,300,3,
S1-485075614,5,300,5,
S1-650264972,5,300,4,S3-911759998
S1-957723782,2,300,2,
S1-272958884,2,233,2,
S1-67315427,4,300,3,S2-95094221
S1-352516434,2,300,2,
S1-467114927,3,300,3,
S1-868983669,7,300,7,
S1-29770289,4,300,4,
S1-296279069,2,300,2,
S1-862876892,6,300,6,
S1-679142491,4,300,4,
S1-731429873,0,300,0,
S1-235050017,5,300,4,S2-689822497
S1-463830334,3,300,3,
S1-118518575,4,300,4,
S1-894936040,4,300,4,
S1-418807798,6,300,6,
S1-60286231,3,300,3,
S1-813097681,5,300,5,
S1-881002355,5,300,5,
S1-444611183,2,300,2,
S1-900532822,2,300,2,
S1-729794876,5,300,5,
S1-90288441,4,300,4,
S1-17014021,0,300,0,
S1-461376001,2,300,2,
S1-899138837,5,300,5,
S1-381711048,3,300,3,
S1-522598040,5,300,5,
S1-304363448,5,300,5,
S1-680079016,3,199,3,
S1-287008506,3,300,3,
S1-993729903,5,300,5,
S1-642268649,3,300,3,
S1-76507558,3,300,3,
S1-613930095,6,300,6,
S1-567952089,5,300,5,
S1-685210240,2,192,2,
S1-817690430,3,300,2,S3-163333462
S1-602167238,5,300,5,
S1-300069926,5,300,5,
S1-873411598,5,21,5,
S1-200758152,3,67,3,
S1-416500921,3,300,3,
S1-333122751,5,300,5,
S1-505752322,6,300,6,
S1-577091207,4,300,4,
S1-150680264,4,300,4,
S1-893950118,3,272,3,
S1-67987673,5,300,5,
S1-392738691,2,300,2,
S1-906878236,7,300,7,
S1-135230795,4,300,4,
S1-189527657,6,300,6,
S1-477972919,2,300,2,
S1-98050642,6,300,6,
S1-940372547,5,300,5,
S1-865328690,1,140,1,
S1-568887110,4,300,3,S3-439716260
S1-831259792,3,300,3,
S1-984104404,3,300,3,
S1-949563772,4,300,4,
S1-409077353,3,300,3,
S1-540198193,3,300,3,
S1-512195720,0,86,0,
S1-598481769,5,300,5,
S1-708468339,2,300,2,
S1-746549484,2,300,2,
S1-338606910,4,300,4,
S1-30766434,6,300,6,
S1-266264179,4,300,4,
S1-506901295,5,300,5,
S1-199953351,4,300,4,
S1-232904441,3,300,3,
S1-942067542,2,300,2,
S1-425928818,8,300,8,
S1-309976190,2,300,2,
S1-662530369,4,300,4,
S1-817407955,4,300,4,
S1-215120433,3,300,3,
S1-357425291,1,300,1,
S1-244146199,5,300,5,
S1-547994508,1,300,1,
S1-571869944,2,92,2,
S1-341638685,2,300,2,
S1-761023555,4,300,4,
S1-818660557,1,300,1,
S1-971914019,4,300,4,
S1-713225751,3,300,3,
S1-765827161,5,300,5,
S1-641664651,6,300,6,
S1-445463423,5,300,5,
S1-34208369,3,300,3,
S1-268549324,3,300,2,S2-195912426
S1-963647981,3,300,3,
S1-186261962,4,300,4,
S1-955419492,3,300,3,
S1-559464646,4,300,4,
S1-725278000,3,300,3,
S1-222746935,2,300,2,
S1-402048310,0,300,0,
S1-737215080,7,300,7,
S1-322125846,3,300,3,
S1-607955131,4,300,4,
S1-696992993,2,300,2,
S1-569481408,3,300,3,
S1-634622166,3,300,3,
S1-64176521,5,300,5,
S1-743288219,5,300,5,
S1-503586698,2,300,2,
S1-545576995,3,300,3,
S1-739568011,3,300,3,
S1-976057338,4,117,4,
S1-136431053,3,143,3,
S1-520320837,4,300,4,
S1-501307603,7,300,7,
S1-659740541,3,300,3,
S1-193304665,4,300,4,
S1-250273490,2,300,2,
S1-613767497,3,300,3,
S1-526848454,3,300,3,
S1-115814121,1,300,1,
S1-574000179,4,300,4,
S1-779543775,5,300,5,
S1-735744484,4,300,4,
S1-889498001,8,300,8,
S1-574917757,5,300,5,
S1-745033061,5,300,5,
S1-168511161,3,300,2,S3-907302501
S1-258049625,7,300,7,
S1-201088354,4,300,4,
S1-407375295,3,300,3,
S1-126114806,2,300,2,
S1-429794426,3,300,3,
S1-513690593,3,200,3,
S1-344592967,2,300,2,
S1-184302301,3,300,3,
S1-963826528,2,300,2,
S1-893692361,3,300,3,
S1-268256891,4,300,4,
S1-204113773,2,216,2,
S1-321672309,7,300,7,
S1-994060915,0,300,0,
S1-32631718,2,300,2,
S1-500023611,3,300,3,
S1-316426592,2,300,2,
S1-229430190,7,300,7,
S1-735542690,4,300,4,
S1-849582675,3,215,3,
S1-409914354,1,300,1,
S1-529008220,6,300,6,
S1-449934431,3,300,3,
S1-803373183,5,300,5,
S1-671658651,3,300,3,
S1-726718104,3,300,3,
S1-506536432,5,300,5,
S1-134656957,4,300,4,
S1-859877837,3,300,3,
S1-335635330,3,300,3,
S1-882831362,2,300,2,
S1-47096877,0,300,0,
S1-858152731,4,300,4,
S1-922645722,2,300,2,
S1-447336991,6,300,6,
S1-729881859,4,148,3,S3-964284561
S1-376140713,0,300,0,
S1-605828194,3,300,3,
S1-393103065,6,300,6,
S1-761742871,4,300,4,
S1-926417282,3,300,3,
S1-414229118,2,300,2,
S1-463174206,3,300,3,
S1-205442042,2,300,2,
S1-567872315,5,300,5,
S1-16813322,4,92,4,
S1-318542686,7,300,7,
S1-448161477,4,300,4,
S1-55045946,2,300,2,
S1-439176159,8,300,8,
S1-291800372,4,300,4,
S1-456739412,6,300,6,
S1-456322871,2,300,2,
S1-884635723,3,300,3,
S1-767788076,6,300,6,
S1-946021516,3,300,3,
S1-773114607,2,300,2,
S1-355931145,4,300,4,
S1-873744129,4,300,4,
S1-228450739,2,300,2,
S1-42394704,0,300,0,
S1-350545770,5,300,5,
S1-742901484,6,300,6,
S1-155797205,4,300,4,
S1-212649184,4,300,3,S3-735604165
S1-37545629,0,300,0,
S1-392589680,3,300,3,
S1-113200023,2,300,2,
S1-876933701,6,300,6,
S1-470166424,0,300,0,
S1-421765833,4,300,4,
S1-847352582,1,300,1,
S1-155505370,3,300,1,"S3-184452721,S3-924285334"
S1-269115135,3,300,3,
S1-997557912,3,300,3,
S1-122762576,6,300,6,
S1-882151442,4,300,4,
S1-251642797,6,300,6,
S1-283607019,3,300,3,
S1-255284932,0,300,0,
S1-579849552,3,300,3,
S1-674379306,4,300,4,
S1-222803860,2,300,2,
S1-4797612,5,300,5,
S1-81486389,6,300,6,
S1-780486967,5,300,5,
S1-650919745,5,300,5,
S1-510682293,5,300,5,
S1-293618375,4,300,4,
S1-939646958,3,300,3,
S1-157215634,4,300,4,
S1-982084027,4,202,4,
S1-411735477,6,300,6,
S1-267706290,4,300,4,
S1-753680737,4,300,4,
S1-913366344,3,300,3,
S1-852017384,5,300,5,
S1-99797079,2,300,2,
S1-23955717,3,300,3,
S1-381864130,4,300,4,
S1-812069237,4,300,4,
S1-365668022,4,300,4,
S1-796566331,5,300,5,
S1-462179254,4,300,3,S3-229960493
S1-535656459,1,300,1,
S1-202747016,0,300,0,
S1-953697286,3,300,3,
S1-7644905,6,300,6,
S1-570431699,5,300,5,
S1-922443769,4,300,4,
S1-569476372,1,300,1,
S1-506563849,4,300,4,
S1-826309155,2,300,2,
S1-991297424,4,300,4,
S1-361827911,5,300,5,
S1-690101590,5,300,4,S3-267009484
S1-317406412,4,300,4,
S1-319299151,5,300,5,
S1-695422840,3,300,3,
S1-74043437,2,300,2,
S1-755474070,2,300,2,
S1-173978411,1,300,1,
S1-791777956,2,300,2,
S1-394603361,4,300,4,
S1-422625610,4,300,4,
S1-616410626,3,300,3,
S1-182843682,7,300,7,
S1-575232426,3,300,3,
S1-357573680,4,300,4,
S1-591119941,3,300,3,
S1-405696118,5,300,5,
S1-100901319,4,300,4,
S1-705000820,3,300,3,
S1-433122967,4,300,4,
S1-23725810,3,300,3,
S1-847807678,3,300,3,
S1-66578527,4,300,4,
S1-820685187,6,300,6,
S1-170086500,5,300,5,
S1-643723506,0,300,0,
S1-246373926,2,300,2,
S1-358137466,1,300,1,
S1-714735098,3,300,3,
S1-182511675,3,300,3,
S1-813091455,5,300,4,S2-201145893
S1-73060016,2,300,2,
S1-75410983,4,300,4,
S1-680811593,2,300,2,
S1-315843634,6,300,6,
S1-346894873,6,300,6,
S1-841009399,3,300,3,
S1-417101686,4,300,4,
S1-433424237,5,300,5,
S1-877572800,3,300,3,
S1-396672724,3,300,3,
S1-686587339,1,300,1,
S1-604980600,4,300,4,
S1-686894634,5,300,5,
S1-917522238,2,300,1,S3-875619213
S1-216793277,4,261,4,
S1-105526731,3,300,3,
S1-35855770,4,72,4,
S1-949536388,4,300,4,
S1-867363523,3,300,2,S2-747943473
S1-433951310,2,300,2,
S1-462201185,2,300,2,
S1-364146127,3,300,3,
S1-606292240,5,300,5,
S1-619324342,0,300,0,
S1-337322548,3,300,3,
S1-741221090,3,300,3,
S1-633696481,7,300,7,
S1-372723783,2,300,2,
S1-760737194,4,300,4,
S1-2328264,2,300,2,
S1-343193069,3,300,3,
S1-977713709,6,300,6,
S1-627714877,4,300,4,
S1-557082811,4,255,4,
S1-627343852,3,300,3,
S1-350978677,4,300,4,
S1-30512107,3,300,3,
S1-686516858,6,300,6,
S1-780228392,2,300,2,
S1-473844226,0,300,0,
S1-853010198,3,300,3,
S1-326941137,2,300,2,
S1-623236827,1,300,1,
S1-707165543,4,300,4,
S1-792453875,3,300,3,
S1-127498164,5,136,5,
S1-862926782,2,300,2,
S1-333076807,4,259,4,
S1-882671334,4,300,4,
S1-495130127,6,300,6,
S1-733367587,5,300,5,
S1-557227057,5,300,5,
S1-156952175,3,300,3,
S1-284257500,4,300,4,
S1-221498065,4,300,4,
S1-956150040,0,300,0,
S1-999154076,2,300,2,
S1-402495962,3,300,3,
S1-649099900,5,300,5,
S1-225728119,3,300,3,
S1-43006943,3,300,2,S2-628016141
S1-379272495,2,300,2,
S1-967270424,3,300,3,
S1-691120991,3,300,3,
S1-31294020,4,300,4,
S1-739955192,5,300,5,
S1-530793078,3,300,3,
S1-940468379,5,300,5,
S1-928871540,5,300,5,
S1-191503118,4,267,4,
S1-236384626,5,300,5,
S1-59630692,3,300,3,
S1-14494050,5,138,5,
S1-882643563,5,300,5,
S1-565571758,1,300,1,
S1-105760605,3,300,3,
S1-170691929,2,300,2,
S1-74302111,3,300,3,
S1-101160199,3,300,3,
S1-882902472,0,300,0,
S1-661119185,3,300,2,S3-779298757
S1-609563491,4,300,4,
S1-258047336,0,135,0,
S1-103380105,1,300,1,
S1-62807369,2,300,2,
S1-216098755,2,300,2,
S1-671588742,4,300,4,
S1-641816895,7,300,7,
S1-731483054,1,300,1,
S1-514453996,4,300,4,
S1-514386606,4,300,4,
S1-32454084,2,300,1,S3-668423549
S1-445064182,2,300,2,
S1-67194101,2,300,2,
S1-591085647,3,300,3,
S1-406091167,0,300,0,
S1-242037176,2,300,2,
S1-849173087,4,300,4,
S1-356666563,2,300,2,
S1-349493168,0,300,0,
S1-426598806,1,300,1,
S1-830594237,1,300,1,
S1-659346281,1,243,1,
S1-76427755,6,300,6,
S1-394977535,4,300,4,
S1-557754242,3,300,3,
S1-434205184,2,300,2,
S1-383888066,2,300,2,
S1-783031187,3,300,3,
S1-850844803,1,300,1,
S1-373576919,4,300,4,
S1-973877506,2,300,2,
S1-833304196,2,300,2,
S1-58980163,2,300,1,S3-337930100
S1-839612103,2,300,2,
S1-767538310,2,82,2,
S1-910154253,4,209,4,
S1-326705089,3,300,3,
S1-353819565,4,300,4,
S1-795077889,2,300,2,
S1-670460434,2,300,2,
S1-617529796,4,300,4,
S1-165571726,1,300,1,
S1-210227880,5,300,5,
S1-515006612,6,300,6,
S1-454758050,3,300,3,
S1-460586424,6,300,6,
S1-20504814,3,300,3,
S1-961287528,1,300,1,
S1-43093176,3,300,3,
S1-851425609,3,300,3,
S1-712209346,3,300,2,S3-924540968
S1-20960932,6,300,6,
S1-905809638,2,300,2,
S1-627394892,4,300,4,
S1-975773005,2,300,2,
S1-16920105,3,300,3,
S1-42902870,2,300,2,
S1-773457783,2,300,2,
S1-971269622,2,300,2,
S1-889331490,3,300,3,
S1-266862904,2,185,2,
S1-237174739,3,300,3,
S1-696740165,1,300,1,
S1-488040663,3,300,3,
S1-487633030,4,300,3,S2-808602397
S1-91902899,4,261,4,
S1-737877413,3,300,3,
S1-71681134,3,300,3,
S1-889295721,2,300,2,
S1-638739172,3,300,3,
S1-846661423,6,300,6,
S1-90465836,0,300,0,
S1-63814265,2,300,2,
S1-160588553,2,300,2,
S1-192659382,5,300,5,
S1-177057398,1,300,1,
S1-540873204,2,300,2,
S1-873268823,5,300,5,
S1-691631206,2,300,2,
S1-610433616,2,300,2,
S1-853585021,2,300,2,
S1-331677002,2,300,2,
S1-100152233,4,300,4,
S1-194277171,0,300,0,
S1-149032017,3,92,3,
S1-246636346,2,300,2,
S1-666261936,0,300,0,
S1-258303193,5,300,5,
S1-544761322,3,239,3,
S1-616597681,3,300,3,
S1-897243975,4,300,4,
S1-371549391,3,239,3,
S1-690997957,3,300,3,
S1-86403484,3,300,3,
S1-365702891,1,300,1,
S1-803897695,5,300,5,
S1-627003410,5,300,5,
S1-788910276,7,300,7,
S1-779205189,2,300,1,S2-600612888
S1-713344253,6,300,6,
S1-67135115,7,300,7,
S1-294814117,5,300,5,
S1-49150933,3,192,3,
S1-121348720,4,300,4,
S1-639763526,2,300,2,
S1-856548424,4,300,4,
S1-636177903,6,300,6,
S1-14523497,1,300,1,
S1-947129047,4,130,4,
S1-209066861,6,207,6,
S1-827144994,0,300,0,
S1-539172226,5,300,5,
S1-681899656,4,300,4,
S1-558923882,7,257,6,S3-527975657
S1-637969908,3,300,3,
S1-504878867,3,168,3,
S1-280351358,5,300,5,
S1-536599558,3,300,3,
S1-867230160,3,300,3,
S1-409728996,3,300,3,
S1-981555924,6,300,6,
S1-803469222,9,300,9,
S1-259098254,4,300,4,
S1-370428592,5,300,5,
S1-799879457,7,300,5,"S3-110662115,S3-846032807"
S1-543697182,6,300,5,S2-746093707
S1-957193697,4,300,4,
S1-299155379,6,300,6,
S1-448559082,3,300,2,S3-495333259
S1-4602591,5,300,5,
S1-445475952,4,300,4,
S1-627915468,1,300,1,
S1-295486843,1,300,1,
S1-127087044,2,300,2,
S1-174365580,4,300,4,
S1-15309346,2,300,2,
